crop,collection_date,genotype,individual,image_path
wheat,5,36,8,../data/wheat/images\5_36_8.jpg
wheat,5,36,9,../data/wheat/images\5_36_9.jpg
wheat,5,37,10,../data/wheat/images\5_37_10.jpg
wheat,5,37,2,../data/wheat/images\5_37_2.jpg
wheat,5,37,4,../data/wheat/images\5_37_4.jpg
wheat,5,37,5,../data/wheat/images\5_37_5.jpg
wheat,5,37,6,../data/wheat/images\5_37_6.jpg
wheat,5,37,7,../data/wheat/images\5_37_7.jpg
wheat,5,37,8,../data/wheat/images\5_37_8.jpg
wheat,5,37,9,../data/wheat/images\5_37_9.jpg
wheat,5,38,1,../data/wheat/images\5_38_1.jpg
wheat,5,38,10,../data/wheat/images\5_38_10.jpg
wheat,5,38,2,../data/wheat/images\5_38_2.jpg
wheat,5,38,3,../data/wheat/images\5_38_3.jpg
wheat,5,38,4,../data/wheat/images\5_38_4.jpg
wheat,5,38,5,../data/wheat/images\5_38_5.jpg
wheat,5,38,6,../data/wheat/images\5_38_6.jpg
wheat,5,38,7,../data/wheat/images\5_38_7.jpg
wheat,5,38,8,../data/wheat/images\5_38_8.jpg
wheat,5,38,9,../data/wheat/images\5_38_9.jpg
wheat,5,39,1,../data/wheat/images\5_39_1.jpg
wheat,5,39,10,../data/wheat/images\5_39_10.jpg
wheat,5,39,2,../data/wheat/images\5_39_2.jpg
wheat,5,39,3,../data/wheat/images\5_39_3.jpg
wheat,5,39,4,../data/wheat/images\5_39_4.jpg
wheat,5,39,5,../data/wheat/images\5_39_5.jpg
wheat,5,39,6,../data/wheat/images\5_39_6.jpg
wheat,5,39,7,../data/wheat/images\5_39_7.jpg
wheat,5,39,8,../data/wheat/images\5_39_8.jpg
wheat,5,39,9,../data/wheat/images\5_39_9.jpg
wheat,5,3,1,../data/wheat/images\5_3_1.jpg
wheat,5,3,10,../data/wheat/images\5_3_10.jpg
wheat,5,3,2,../data/wheat/images\5_3_2.jpg
wheat,5,3,3,../data/wheat/images\5_3_3.jpg
wheat,5,3,4,../data/wheat/images\5_3_4.jpg
wheat,5,3,5,../data/wheat/images\5_3_5.jpg
wheat,5,3,6,../data/wheat/images\5_3_6.jpg
wheat,5,3,7,../data/wheat/images\5_3_7.jpg
wheat,5,3,8,../data/wheat/images\5_3_8.jpg
wheat,5,3,9,../data/wheat/images\5_3_9.jpg
wheat,5,40,1,../data/wheat/images\5_40_1.jpg
wheat,5,40,10,../data/wheat/images\5_40_10.jpg
wheat,5,40,2,../data/wheat/images\5_40_2.jpg
wheat,5,40,3,../data/wheat/images\5_40_3.jpg
wheat,5,40,4,../data/wheat/images\5_40_4.jpg
wheat,5,40,5,../data/wheat/images\5_40_5.jpg
wheat,5,40,6,../data/wheat/images\5_40_6.jpg
wheat,5,40,7,../data/wheat/images\5_40_7.jpg
wheat,5,40,8,../data/wheat/images\5_40_8.jpg
wheat,5,40,9,../data/wheat/images\5_40_9.jpg
wheat,5,4,1,../data/wheat/images\5_4_1.jpg
wheat,5,4,10,../data/wheat/images\5_4_10.jpg
wheat,5,4,2,../data/wheat/images\5_4_2.jpg
wheat,5,4,3,../data/wheat/images\5_4_3.jpg
wheat,5,4,4,../data/wheat/images\5_4_4.jpg
wheat,5,4,5,../data/wheat/images\5_4_5.jpg
wheat,5,4,6,../data/wheat/images\5_4_6.jpg
wheat,5,4,7,../data/wheat/images\5_4_7.jpg
wheat,5,4,8,../data/wheat/images\5_4_8.jpg
wheat,5,4,9,../data/wheat/images\5_4_9.jpg
wheat,5,5,1,../data/wheat/images\5_5_1.jpg
wheat,5,5,10,../data/wheat/images\5_5_10.jpg
wheat,5,5,2,../data/wheat/images\5_5_2.jpg
wheat,5,5,3,../data/wheat/images\5_5_3.jpg
wheat,5,5,4,../data/wheat/images\5_5_4.jpg
wheat,5,5,5,../data/wheat/images\5_5_5.jpg
wheat,5,5,6,../data/wheat/images\5_5_6.jpg
wheat,5,5,7,../data/wheat/images\5_5_7.jpg
wheat,5,5,8,../data/wheat/images\5_5_8.jpg
wheat,5,5,9,../data/wheat/images\5_5_9.jpg
wheat,5,6,1,../data/wheat/images\5_6_1.jpg
wheat,5,6,10,../data/wheat/images\5_6_10.jpg
wheat,5,6,2,../data/wheat/images\5_6_2.jpg
wheat,5,6,3,../data/wheat/images\5_6_3.jpg
wheat,5,6,4,../data/wheat/images\5_6_4.jpg
wheat,5,6,5,../data/wheat/images\5_6_5.jpg
wheat,5,6,6,../data/wheat/images\5_6_6.jpg
wheat,5,6,7,../data/wheat/images\5_6_7.jpg
wheat,5,6,8,../data/wheat/images\5_6_8.jpg
wheat,5,6,9,../data/wheat/images\5_6_9.jpg
wheat,5,7,1,../data/wheat/images\5_7_1.jpg
wheat,5,7,10,../data/wheat/images\5_7_10.jpg
wheat,5,7,2,../data/wheat/images\5_7_2.jpg
wheat,5,7,3,../data/wheat/images\5_7_3.jpg
wheat,5,7,4,../data/wheat/images\5_7_4.jpg
wheat,5,7,5,../data/wheat/images\5_7_5.jpg
wheat,5,7,6,../data/wheat/images\5_7_6.jpg
wheat,5,7,7,../data/wheat/images\5_7_7.jpg
wheat,5,7,8,../data/wheat/images\5_7_8.jpg
wheat,5,7,9,../data/wheat/images\5_7_9.jpg
wheat,5,8,10,../data/wheat/images\5_8_10.jpg
wheat,5,8,2,../data/wheat/images\5_8_2.jpg
wheat,5,8,3,../data/wheat/images\5_8_3.jpg
wheat,5,8,4,../data/wheat/images\5_8_4.jpg
wheat,5,8,5,../data/wheat/images\5_8_5.jpg
wheat,5,8,6,../data/wheat/images\5_8_6.jpg
wheat,5,8,7,../data/wheat/images\5_8_7.jpg
wheat,5,8,8,../data/wheat/images\5_8_8.jpg
wheat,5,8,9,../data/wheat/images\5_8_9.jpg
wheat,5,9,10,../data/wheat/images\5_9_10.jpg
wheat,5,9,2,../data/wheat/images\5_9_2.jpg
wheat,5,9,3,../data/wheat/images\5_9_3.jpg
wheat,5,9,4,../data/wheat/images\5_9_4.jpg
wheat,5,9,5,../data/wheat/images\5_9_5.jpg
wheat,5,9,6,../data/wheat/images\5_9_6.jpg
wheat,5,9,7,../data/wheat/images\5_9_7.jpg
wheat,5,9,9,../data/wheat/images\5_9_9.jpg
sorghum,1,10,1,../data/sorghum/images\1_10_1.jpg
sorghum,1,10,10,../data/sorghum/images\1_10_10.jpg
sorghum,1,10,2,../data/sorghum/images\1_10_2.jpg
sorghum,1,10,3,../data/sorghum/images\1_10_3.jpg
sorghum,1,10,4,../data/sorghum/images\1_10_4.jpg
sorghum,1,10,5,../data/sorghum/images\1_10_5.jpg
sorghum,1,10,6,../data/sorghum/images\1_10_6.jpg
sorghum,1,10,7,../data/sorghum/images\1_10_7.jpg
sorghum,1,10,8,../data/sorghum/images\1_10_8.jpg
sorghum,1,10,9,../data/sorghum/images\1_10_9.jpg
sorghum,1,11,1,../data/sorghum/images\1_11_1.jpg
sorghum,1,11,10,../data/sorghum/images\1_11_10.jpg
sorghum,1,11,2,../data/sorghum/images\1_11_2.jpg
sorghum,1,11,3,../data/sorghum/images\1_11_3.jpg
sorghum,1,11,4,../data/sorghum/images\1_11_4.jpg
sorghum,1,11,5,../data/sorghum/images\1_11_5.jpg
sorghum,1,11,6,../data/sorghum/images\1_11_6.jpg
sorghum,1,11,7,../data/sorghum/images\1_11_7.jpg
sorghum,1,11,8,../data/sorghum/images\1_11_8.jpg
sorghum,1,11,9,../data/sorghum/images\1_11_9.jpg
sorghum,1,12,1,../data/sorghum/images\1_12_1.jpg
sorghum,1,12,10,../data/sorghum/images\1_12_10.jpg
sorghum,1,12,2,../data/sorghum/images\1_12_2.jpg
sorghum,1,12,3,../data/sorghum/images\1_12_3.jpg
sorghum,1,12,4,../data/sorghum/images\1_12_4.jpg
sorghum,1,12,5,../data/sorghum/images\1_12_5.jpg
sorghum,1,12,6,../data/sorghum/images\1_12_6.jpg
sorghum,1,12,7,../data/sorghum/images\1_12_7.jpg
sorghum,1,12,8,../data/sorghum/images\1_12_8.jpg
sorghum,1,12,9,../data/sorghum/images\1_12_9.jpg
sorghum,1,13,1,../data/sorghum/images\1_13_1.jpg
sorghum,1,13,10,../data/sorghum/images\1_13_10.jpg
sorghum,1,13,2,../data/sorghum/images\1_13_2.jpg
sorghum,1,13,3,../data/sorghum/images\1_13_3.jpg
sorghum,1,13,4,../data/sorghum/images\1_13_4.jpg
sorghum,1,13,5,../data/sorghum/images\1_13_5.jpg
sorghum,1,13,6,../data/sorghum/images\1_13_6.jpg
sorghum,1,13,7,../data/sorghum/images\1_13_7.jpg
sorghum,1,13,8,../data/sorghum/images\1_13_8.jpg
sorghum,1,13,9,../data/sorghum/images\1_13_9.jpg
sorghum,1,15,1,../data/sorghum/images\1_15_1.jpg
sorghum,1,15,10,../data/sorghum/images\1_15_10.jpg
sorghum,1,15,2,../data/sorghum/images\1_15_2.jpg
sorghum,1,15,3,../data/sorghum/images\1_15_3.jpg
sorghum,1,15,4,../data/sorghum/images\1_15_4.jpg
sorghum,1,15,5,../data/sorghum/images\1_15_5.jpg
sorghum,1,15,6,../data/sorghum/images\1_15_6.jpg
sorghum,1,15,7,../data/sorghum/images\1_15_7.jpg
sorghum,1,15,8,../data/sorghum/images\1_15_8.jpg
sorghum,1,15,9,../data/sorghum/images\1_15_9.jpg
sorghum,1,16,1,../data/sorghum/images\1_16_1.jpg
sorghum,1,16,10,../data/sorghum/images\1_16_10.jpg
sorghum,1,16,2,../data/sorghum/images\1_16_2.jpg
sorghum,1,16,3,../data/sorghum/images\1_16_3.jpg
sorghum,1,16,5,../data/sorghum/images\1_16_5.jpg
sorghum,1,16,6,../data/sorghum/images\1_16_6.jpg
sorghum,1,16,7,../data/sorghum/images\1_16_7.jpg
sorghum,1,16,8,../data/sorghum/images\1_16_8.jpg
sorghum,1,16,9,../data/sorghum/images\1_16_9.jpg
sorghum,1,17,1,../data/sorghum/images\1_17_1.jpg
sorghum,1,17,10,../data/sorghum/images\1_17_10.jpg
sorghum,1,17,2,../data/sorghum/images\1_17_2.jpg
sorghum,1,17,4,../data/sorghum/images\1_17_4.jpg
sorghum,1,17,5,../data/sorghum/images\1_17_5.jpg
sorghum,1,17,6,../data/sorghum/images\1_17_6.jpg
sorghum,1,17,7,../data/sorghum/images\1_17_7.jpg
sorghum,1,17,8,../data/sorghum/images\1_17_8.jpg
sorghum,1,17,9,../data/sorghum/images\1_17_9.jpg
sorghum,1,18,1,../data/sorghum/images\1_18_1.jpg
sorghum,1,18,10,../data/sorghum/images\1_18_10.jpg
sorghum,1,18,2,../data/sorghum/images\1_18_2.jpg
sorghum,1,18,3,../data/sorghum/images\1_18_3.jpg
sorghum,1,18,4,../data/sorghum/images\1_18_4.jpg
sorghum,1,18,5,../data/sorghum/images\1_18_5.jpg
sorghum,1,18,6,../data/sorghum/images\1_18_6.jpg
sorghum,1,18,7,../data/sorghum/images\1_18_7.jpg
sorghum,1,18,8,../data/sorghum/images\1_18_8.jpg
sorghum,1,18,9,../data/sorghum/images\1_18_9.jpg
sorghum,1,19,1,../data/sorghum/images\1_19_1.jpg
sorghum,1,19,10,../data/sorghum/images\1_19_10.jpg
sorghum,1,19,2,../data/sorghum/images\1_19_2.jpg
sorghum,1,19,3,../data/sorghum/images\1_19_3.jpg
sorghum,1,19,4,../data/sorghum/images\1_19_4.jpg
sorghum,1,19,5,../data/sorghum/images\1_19_5.jpg
sorghum,1,19,6,../data/sorghum/images\1_19_6.jpg
sorghum,1,19,7,../data/sorghum/images\1_19_7.jpg
sorghum,1,19,8,../data/sorghum/images\1_19_8.jpg
sorghum,1,19,9,../data/sorghum/images\1_19_9.jpg
sorghum,1,1,1,../data/sorghum/images\1_1_1.jpg
sorghum,1,1,10,../data/sorghum/images\1_1_10.jpg
sorghum,1,1,2,../data/sorghum/images\1_1_2.jpg
sorghum,1,1,3,../data/sorghum/images\1_1_3.jpg
sorghum,1,1,4,../data/sorghum/images\1_1_4.jpg
sorghum,1,1,5,../data/sorghum/images\1_1_5.jpg
sorghum,1,1,6,../data/sorghum/images\1_1_6.jpg
sorghum,1,1,7,../data/sorghum/images\1_1_7.jpg
sorghum,1,1,8,../data/sorghum/images\1_1_8.jpg
sorghum,1,1,9,../data/sorghum/images\1_1_9.jpg
sorghum,1,20,1,../data/sorghum/images\1_20_1.jpg
sorghum,1,20,10,../data/sorghum/images\1_20_10.jpg
sorghum,1,20,2,../data/sorghum/images\1_20_2.jpg
sorghum,1,20,3,../data/sorghum/images\1_20_3.jpg
sorghum,1,20,4,../data/sorghum/images\1_20_4.jpg
sorghum,1,20,5,../data/sorghum/images\1_20_5.jpg
sorghum,1,20,6,../data/sorghum/images\1_20_6.jpg
sorghum,1,20,7,../data/sorghum/images\1_20_7.jpg
sorghum,1,20,8,../data/sorghum/images\1_20_8.jpg
sorghum,1,20,9,../data/sorghum/images\1_20_9.jpg
sorghum,1,21,1,../data/sorghum/images\1_21_1.jpg
sorghum,1,21,10,../data/sorghum/images\1_21_10.jpg
sorghum,1,21,2,../data/sorghum/images\1_21_2.jpg
sorghum,1,21,4,../data/sorghum/images\1_21_4.jpg
sorghum,1,21,5,../data/sorghum/images\1_21_5.jpg
sorghum,1,21,6,../data/sorghum/images\1_21_6.jpg
sorghum,1,21,7,../data/sorghum/images\1_21_7.jpg
sorghum,1,21,8,../data/sorghum/images\1_21_8.jpg
sorghum,1,21,9,../data/sorghum/images\1_21_9.jpg
sorghum,1,22,1,../data/sorghum/images\1_22_1.jpg
sorghum,1,22,10,../data/sorghum/images\1_22_10.jpg
sorghum,1,22,2,../data/sorghum/images\1_22_2.jpg
sorghum,1,22,3,../data/sorghum/images\1_22_3.jpg
sorghum,1,22,4,../data/sorghum/images\1_22_4.jpg
sorghum,1,22,5,../data/sorghum/images\1_22_5.jpg
sorghum,1,22,6,../data/sorghum/images\1_22_6.jpg
sorghum,1,22,7,../data/sorghum/images\1_22_7.jpg
sorghum,1,22,8,../data/sorghum/images\1_22_8.jpg
sorghum,1,22,9,../data/sorghum/images\1_22_9.jpg
sorghum,1,23,1,../data/sorghum/images\1_23_1.jpg
sorghum,1,23,10,../data/sorghum/images\1_23_10.jpg
sorghum,1,23,2,../data/sorghum/images\1_23_2.jpg
sorghum,1,23,3,../data/sorghum/images\1_23_3.jpg
sorghum,1,23,4,../data/sorghum/images\1_23_4.jpg
sorghum,1,23,5,../data/sorghum/images\1_23_5.jpg
sorghum,1,23,6,../data/sorghum/images\1_23_6.jpg
sorghum,1,23,7,../data/sorghum/images\1_23_7.jpg
sorghum,1,23,8,../data/sorghum/images\1_23_8.jpg
sorghum,1,23,9,../data/sorghum/images\1_23_9.jpg
sorghum,1,24,1,../data/sorghum/images\1_24_1.jpg
sorghum,1,24,10,../data/sorghum/images\1_24_10.jpg
sorghum,1,24,2,../data/sorghum/images\1_24_2.jpg
sorghum,1,24,3,../data/sorghum/images\1_24_3.jpg
sorghum,1,24,4,../data/sorghum/images\1_24_4.jpg
sorghum,1,24,5,../data/sorghum/images\1_24_5.jpg
sorghum,1,24,6,../data/sorghum/images\1_24_6.jpg
sorghum,1,24,7,../data/sorghum/images\1_24_7.jpg
sorghum,1,24,8,../data/sorghum/images\1_24_8.jpg
sorghum,1,24,9,../data/sorghum/images\1_24_9.jpg
sorghum,1,26,1,../data/sorghum/images\1_26_1.jpg
sorghum,1,26,10,../data/sorghum/images\1_26_10.jpg
sorghum,1,26,2,../data/sorghum/images\1_26_2.jpg
sorghum,1,26,3,../data/sorghum/images\1_26_3.jpg
sorghum,1,26,4,../data/sorghum/images\1_26_4.jpg
sorghum,1,26,5,../data/sorghum/images\1_26_5.jpg
sorghum,1,26,6,../data/sorghum/images\1_26_6.jpg
sorghum,1,26,7,../data/sorghum/images\1_26_7.jpg
sorghum,1,26,8,../data/sorghum/images\1_26_8.jpg
sorghum,1,26,9,../data/sorghum/images\1_26_9.jpg
sorghum,1,27,1,../data/sorghum/images\1_27_1.jpg
sorghum,1,27,10,../data/sorghum/images\1_27_10.jpg
sorghum,1,27,2,../data/sorghum/images\1_27_2.jpg
sorghum,1,27,3,../data/sorghum/images\1_27_3.jpg
sorghum,1,27,4,../data/sorghum/images\1_27_4.jpg
sorghum,1,27,5,../data/sorghum/images\1_27_5.jpg
sorghum,1,27,6,../data/sorghum/images\1_27_6.jpg
sorghum,1,27,7,../data/sorghum/images\1_27_7.jpg
sorghum,1,27,8,../data/sorghum/images\1_27_8.jpg
sorghum,1,27,9,../data/sorghum/images\1_27_9.jpg
sorghum,1,28,1,../data/sorghum/images\1_28_1.jpg
sorghum,1,28,10,../data/sorghum/images\1_28_10.jpg
sorghum,1,28,2,../data/sorghum/images\1_28_2.jpg
sorghum,1,28,3,../data/sorghum/images\1_28_3.jpg
sorghum,1,28,4,../data/sorghum/images\1_28_4.jpg
sorghum,1,28,5,../data/sorghum/images\1_28_5.jpg
sorghum,1,28,6,../data/sorghum/images\1_28_6.jpg
sorghum,1,28,7,../data/sorghum/images\1_28_7.jpg
sorghum,1,28,8,../data/sorghum/images\1_28_8.jpg
sorghum,1,28,9,../data/sorghum/images\1_28_9.jpg
sorghum,1,29,1,../data/sorghum/images\1_29_1.jpg
sorghum,1,29,10,../data/sorghum/images\1_29_10.jpg
sorghum,1,29,2,../data/sorghum/images\1_29_2.jpg
sorghum,1,29,3,../data/sorghum/images\1_29_3.jpg
sorghum,1,29,5,../data/sorghum/images\1_29_5.jpg
sorghum,1,29,6,../data/sorghum/images\1_29_6.jpg
sorghum,1,29,7,../data/sorghum/images\1_29_7.jpg
sorghum,1,29,8,../data/sorghum/images\1_29_8.jpg
sorghum,1,29,9,../data/sorghum/images\1_29_9.jpg
sorghum,1,2,1,../data/sorghum/images\1_2_1.jpg
sorghum,1,2,10,../data/sorghum/images\1_2_10.jpg
sorghum,1,2,2,../data/sorghum/images\1_2_2.jpg
sorghum,1,2,3,../data/sorghum/images\1_2_3.jpg
sorghum,1,2,4,../data/sorghum/images\1_2_4.jpg
sorghum,1,2,5,../data/sorghum/images\1_2_5.jpg
sorghum,1,2,6,../data/sorghum/images\1_2_6.jpg
sorghum,1,2,7,../data/sorghum/images\1_2_7.jpg
sorghum,1,2,8,../data/sorghum/images\1_2_8.jpg
sorghum,1,2,9,../data/sorghum/images\1_2_9.jpg
sorghum,1,30,1,../data/sorghum/images\1_30_1.jpg
sorghum,1,30,10,../data/sorghum/images\1_30_10.jpg
sorghum,1,30,2,../data/sorghum/images\1_30_2.jpg
sorghum,1,30,3,../data/sorghum/images\1_30_3.jpg
sorghum,1,30,4,../data/sorghum/images\1_30_4.jpg
sorghum,1,30,5,../data/sorghum/images\1_30_5.jpg
sorghum,1,30,6,../data/sorghum/images\1_30_6.jpg
sorghum,1,30,7,../data/sorghum/images\1_30_7.jpg
sorghum,1,30,8,../data/sorghum/images\1_30_8.jpg
sorghum,1,30,9,../data/sorghum/images\1_30_9.jpg
sorghum,1,31,1,../data/sorghum/images\1_31_1.jpg
sorghum,1,31,10,../data/sorghum/images\1_31_10.jpg
sorghum,1,31,2,../data/sorghum/images\1_31_2.jpg
sorghum,1,31,3,../data/sorghum/images\1_31_3.jpg
sorghum,1,31,4,../data/sorghum/images\1_31_4.jpg
sorghum,1,31,5,../data/sorghum/images\1_31_5.jpg
sorghum,1,31,6,../data/sorghum/images\1_31_6.jpg
sorghum,1,31,7,../data/sorghum/images\1_31_7.jpg
sorghum,1,31,8,../data/sorghum/images\1_31_8.jpg
sorghum,1,31,9,../data/sorghum/images\1_31_9.jpg
sorghum,1,32,2,../data/sorghum/images\1_32_2.jpg
sorghum,1,32,3,../data/sorghum/images\1_32_3.jpg
sorghum,1,32,4,../data/sorghum/images\1_32_4.jpg
sorghum,1,32,5,../data/sorghum/images\1_32_5.jpg
sorghum,1,32,6,../data/sorghum/images\1_32_6.jpg
sorghum,1,32,7,../data/sorghum/images\1_32_7.jpg
sorghum,1,32,8,../data/sorghum/images\1_32_8.jpg
sorghum,1,32,9,../data/sorghum/images\1_32_9.jpg
sorghum,1,33,1,../data/sorghum/images\1_33_1.jpg
sorghum,1,33,10,../data/sorghum/images\1_33_10.jpg
sorghum,1,33,2,../data/sorghum/images\1_33_2.jpg
sorghum,1,33,3,../data/sorghum/images\1_33_3.jpg
sorghum,1,33,4,../data/sorghum/images\1_33_4.jpg
sorghum,1,33,5,../data/sorghum/images\1_33_5.jpg
sorghum,1,33,6,../data/sorghum/images\1_33_6.jpg
sorghum,1,33,7,../data/sorghum/images\1_33_7.jpg
sorghum,1,33,8,../data/sorghum/images\1_33_8.jpg
sorghum,1,33,9,../data/sorghum/images\1_33_9.jpg
sorghum,1,34,1,../data/sorghum/images\1_34_1.jpg
sorghum,1,34,10,../data/sorghum/images\1_34_10.jpg
sorghum,1,34,2,../data/sorghum/images\1_34_2.jpg
sorghum,1,34,3,../data/sorghum/images\1_34_3.jpg
sorghum,1,34,4,../data/sorghum/images\1_34_4.jpg
sorghum,1,34,5,../data/sorghum/images\1_34_5.jpg
sorghum,1,34,6,../data/sorghum/images\1_34_6.jpg
sorghum,1,34,7,../data/sorghum/images\1_34_7.jpg
sorghum,1,34,8,../data/sorghum/images\1_34_8.jpg
sorghum,1,34,9,../data/sorghum/images\1_34_9.jpg
sorghum,1,35,1,../data/sorghum/images\1_35_1.jpg
sorghum,1,35,10,../data/sorghum/images\1_35_10.jpg
sorghum,1,35,2,../data/sorghum/images\1_35_2.jpg
sorghum,1,35,3,../data/sorghum/images\1_35_3.jpg
sorghum,1,35,4,../data/sorghum/images\1_35_4.jpg
sorghum,1,35,5,../data/sorghum/images\1_35_5.jpg
sorghum,1,35,6,../data/sorghum/images\1_35_6.jpg
sorghum,1,35,7,../data/sorghum/images\1_35_7.jpg
sorghum,1,35,8,../data/sorghum/images\1_35_8.jpg
sorghum,1,35,9,../data/sorghum/images\1_35_9.jpg
sorghum,1,36,1,../data/sorghum/images\1_36_1.jpg
sorghum,1,36,10,../data/sorghum/images\1_36_10.jpg
sorghum,1,36,2,../data/sorghum/images\1_36_2.jpg
sorghum,1,36,3,../data/sorghum/images\1_36_3.jpg
sorghum,1,36,4,../data/sorghum/images\1_36_4.jpg
sorghum,1,36,5,../data/sorghum/images\1_36_5.jpg
sorghum,1,36,6,../data/sorghum/images\1_36_6.jpg
sorghum,1,36,7,../data/sorghum/images\1_36_7.jpg
sorghum,1,36,8,../data/sorghum/images\1_36_8.jpg
sorghum,1,36,9,../data/sorghum/images\1_36_9.jpg
sorghum,1,38,1,../data/sorghum/images\1_38_1.jpg
sorghum,1,38,10,../data/sorghum/images\1_38_10.jpg
sorghum,1,38,2,../data/sorghum/images\1_38_2.jpg
sorghum,1,38,3,../data/sorghum/images\1_38_3.jpg
sorghum,1,38,4,../data/sorghum/images\1_38_4.jpg
sorghum,1,38,5,../data/sorghum/images\1_38_5.jpg
sorghum,1,38,6,../data/sorghum/images\1_38_6.jpg
sorghum,1,38,7,../data/sorghum/images\1_38_7.jpg
sorghum,1,38,8,../data/sorghum/images\1_38_8.jpg
sorghum,1,38,9,../data/sorghum/images\1_38_9.jpg
sorghum,1,39,1,../data/sorghum/images\1_39_1.jpg
sorghum,1,39,10,../data/sorghum/images\1_39_10.jpg
sorghum,1,39,2,../data/sorghum/images\1_39_2.jpg
sorghum,1,39,3,../data/sorghum/images\1_39_3.jpg
sorghum,1,39,4,../data/sorghum/images\1_39_4.jpg
sorghum,1,39,5,../data/sorghum/images\1_39_5.jpg
sorghum,1,39,6,../data/sorghum/images\1_39_6.jpg
sorghum,1,39,7,../data/sorghum/images\1_39_7.jpg
sorghum,1,39,8,../data/sorghum/images\1_39_8.jpg
sorghum,1,39,9,../data/sorghum/images\1_39_9.jpg
sorghum,1,3,1,../data/sorghum/images\1_3_1.jpg
sorghum,1,3,10,../data/sorghum/images\1_3_10.jpg
sorghum,1,3,2,../data/sorghum/images\1_3_2.jpg
sorghum,1,3,3,../data/sorghum/images\1_3_3.jpg
sorghum,1,3,4,../data/sorghum/images\1_3_4.jpg
sorghum,1,3,5,../data/sorghum/images\1_3_5.jpg
sorghum,1,3,6,../data/sorghum/images\1_3_6.jpg
sorghum,1,3,7,../data/sorghum/images\1_3_7.jpg
sorghum,1,3,8,../data/sorghum/images\1_3_8.jpg
sorghum,1,3,9,../data/sorghum/images\1_3_9.jpg
sorghum,1,40,1,../data/sorghum/images\1_40_1.jpg
sorghum,1,40,2,../data/sorghum/images\1_40_2.jpg
sorghum,1,40,3,../data/sorghum/images\1_40_3.jpg
sorghum,1,40,4,../data/sorghum/images\1_40_4.jpg
sorghum,1,40,5,../data/sorghum/images\1_40_5.jpg
sorghum,1,40,7,../data/sorghum/images\1_40_7.jpg
sorghum,1,40,8,../data/sorghum/images\1_40_8.jpg
sorghum,1,40,9,../data/sorghum/images\1_40_9.jpg
sorghum,1,41,1,../data/sorghum/images\1_41_1.jpg
sorghum,1,41,10,../data/sorghum/images\1_41_10.jpg
sorghum,1,41,2,../data/sorghum/images\1_41_2.jpg
sorghum,1,41,3,../data/sorghum/images\1_41_3.jpg
sorghum,1,41,4,../data/sorghum/images\1_41_4.jpg
sorghum,1,41,5,../data/sorghum/images\1_41_5.jpg
sorghum,1,41,6,../data/sorghum/images\1_41_6.jpg
sorghum,1,41,7,../data/sorghum/images\1_41_7.jpg
sorghum,1,41,8,../data/sorghum/images\1_41_8.jpg
sorghum,1,41,9,../data/sorghum/images\1_41_9.jpg
sorghum,1,42,1,../data/sorghum/images\1_42_1.jpg
sorghum,1,42,10,../data/sorghum/images\1_42_10.jpg
sorghum,1,42,2,../data/sorghum/images\1_42_2.jpg
sorghum,1,42,3,../data/sorghum/images\1_42_3.jpg
sorghum,1,42,4,../data/sorghum/images\1_42_4.jpg
sorghum,1,42,5,../data/sorghum/images\1_42_5.jpg
sorghum,1,42,6,../data/sorghum/images\1_42_6.jpg
sorghum,1,42,7,../data/sorghum/images\1_42_7.jpg
sorghum,1,42,8,../data/sorghum/images\1_42_8.jpg
sorghum,1,42,9,../data/sorghum/images\1_42_9.jpg
sorghum,1,43,1,../data/sorghum/images\1_43_1.jpg
sorghum,1,43,10,../data/sorghum/images\1_43_10.jpg
sorghum,1,43,2,../data/sorghum/images\1_43_2.jpg
sorghum,1,43,3,../data/sorghum/images\1_43_3.jpg
sorghum,1,43,4,../data/sorghum/images\1_43_4.jpg
sorghum,1,43,5,../data/sorghum/images\1_43_5.jpg
sorghum,1,43,6,../data/sorghum/images\1_43_6.jpg
sorghum,1,43,7,../data/sorghum/images\1_43_7.jpg
sorghum,1,43,8,../data/sorghum/images\1_43_8.jpg
sorghum,1,43,9,../data/sorghum/images\1_43_9.jpg
sorghum,1,44,1,../data/sorghum/images\1_44_1.jpg
sorghum,1,44,2,../data/sorghum/images\1_44_2.jpg
sorghum,1,44,3,../data/sorghum/images\1_44_3.jpg
sorghum,1,44,4,../data/sorghum/images\1_44_4.jpg
sorghum,1,44,5,../data/sorghum/images\1_44_5.jpg
sorghum,1,44,6,../data/sorghum/images\1_44_6.jpg
sorghum,1,44,7,../data/sorghum/images\1_44_7.jpg
sorghum,1,45,1,../data/sorghum/images\1_45_1.jpg
sorghum,1,45,10,../data/sorghum/images\1_45_10.jpg
sorghum,1,45,2,../data/sorghum/images\1_45_2.jpg
sorghum,1,45,3,../data/sorghum/images\1_45_3.jpg
sorghum,1,45,4,../data/sorghum/images\1_45_4.jpg
sorghum,1,45,5,../data/sorghum/images\1_45_5.jpg
sorghum,1,45,6,../data/sorghum/images\1_45_6.jpg
sorghum,1,45,7,../data/sorghum/images\1_45_7.jpg
sorghum,1,45,8,../data/sorghum/images\1_45_8.jpg
sorghum,1,45,9,../data/sorghum/images\1_45_9.jpg
sorghum,1,46,1,../data/sorghum/images\1_46_1.jpg
